,Rank,team,nrfi_2023,last_3,last_1,home,away,nrfi_2022,date,2024,2025,rolling_last_3_avg,nrfi_hit
2816,27,Baltimore,0.8036,0.3333,0.0,0.8148000000000001,0.7931,0.6914,2022-08-13,,,0.5555666666666667,1
2846,27,Baltimore,0.7937000000000001,0.6667000000000001,1.0,0.8,0.7879,0.6914,2022-08-28,,,0.5555666666666667,1
2876,26,Baltimore,0.7857,1.0,1.0,0.7857,0.7857,0.6914,2022-09-12,,,0.6666666666666666,0
2906,27,Baltimore,0.7908,0.6667000000000001,0.0,0.8051999999999999,0.7763,0.6914,2022-09-27,,,0.7778,1
2936,27,Baltimore,0.784,1.0,1.0,0.8125,0.7561,0.6914,2022-10-12,,,0.8889,1
2966,27,Baltimore,0.784,1.0,1.0,0.8125,0.7561,0.6914,2022-10-27,,,0.8889,1
2996,27,Baltimore,0.784,1.0,1.0,0.8125,0.7561,0.6914,2022-11-11,,,1.0,1
3026,27,Baltimore,0.784,1.0,1.0,0.8125,0.7561,0.6914,2022-11-26,,,1.0,1
3056,27,Baltimore,0.784,1.0,1.0,0.8125,0.7561,0.6914,2022-12-11,,,1.0,1
3086,27,Baltimore,0.784,1.0,1.0,0.8125,0.7561,0.6914,2022-12-26,,,1.0,1
3116,27,Baltimore,0.784,1.0,1.0,0.8125,0.7561,0.6914,2023-01-10,,,1.0,1
3146,27,Baltimore,0.784,1.0,1.0,0.8125,0.7561,0.6914,2023-01-25,,,1.0,1
3176,27,Baltimore,0.784,1.0,1.0,0.8125,0.7561,0.6914,2023-02-09,,,1.0,1
3206,27,Baltimore,0.784,1.0,1.0,0.8125,0.7561,0.6914,2023-02-24,,,1.0,1
3236,27,Baltimore,0.784,1.0,1.0,0.8125,0.7561,0.6914,2023-03-11,,,1.0,1
3266,27,Baltimore,0.784,1.0,1.0,0.8125,0.7561,0.6914,2023-03-26,,,1.0,1
3281,12,Baltimore,0.6667000000000001,0.6667000000000001,1.0,0.6667000000000001,0.6667000000000001,0.784,2023-04-10,,,0.8889,1
3324,25,Baltimore,0.7726999999999999,1.0,1.0,0.7273000000000001,0.8181999999999999,0.784,2023-04-25,,,0.8889,1
3356,27,Baltimore,0.8056,1.0,1.0,0.7333,0.8571,0.784,2023-05-10,,,0.8889,1
3387,28,Baltimore,0.8162999999999999,0.6667000000000001,1.0,0.7826000000000001,0.8462000000000001,0.784,2023-05-25,,,0.8889,1
3417,28,Baltimore,0.8065000000000001,1.0,1.0,0.7241,0.8787999999999999,0.784,2023-06-09,,,0.8889,1
3446,27,Baltimore,0.7703,0.6667000000000001,1.0,0.6667000000000001,0.8684000000000001,0.784,2023-06-24,,,0.7778,1
3477,28,Baltimore,0.7841,0.6667000000000001,1.0,0.7045,0.8636,0.784,2023-07-09,,,0.7778,0
3506,27,Baltimore,0.7676999999999999,0.6667000000000001,0.0,0.68,0.8571,0.784,2023-07-24,,,0.6667000000000001,1
3535,26,Baltimore,0.7589,0.6667000000000001,1.0,0.6786,0.8393,0.784,2023-08-08,,,0.6667000000000001,0
3564,25,Baltimore,0.736,0.3333,0.0,0.65,0.8154,0.784,2023-08-23,,,0.5555666666666667,1
3594,25,Baltimore,0.7338,1.0,1.0,0.6618,0.8028,0.784,2023-09-07,,,0.6666666666666666,1
3624,23,Baltimore,0.7386,0.3333,1.0,0.68,0.7948999999999999,0.784,2023-09-22,,,0.5555333333333333,1
3651,20,Baltimore,0.7284,1.0,1.0,0.679,0.7778,0.784,2023-10-07,,,0.7777666666666666,1
3679,20,Baltimore,0.7273000000000001,0.6667000000000001,1.0,0.6747,0.7805,0.784,2023-10-22,,,0.6666666666666666,1
3709,20,Baltimore,0.7273000000000001,0.6667000000000001,1.0,0.6747,0.7805,0.784,2023-11-06,,,0.7778,1
3739,20,Baltimore,0.7273000000000001,0.6667000000000001,1.0,0.6747,0.7805,0.784,2023-11-21,,,0.6667000000000001,1
3769,20,Baltimore,0.7273000000000001,0.6667000000000001,1.0,0.6747,0.7805,0.784,2023-12-06,,,0.6667000000000001,1
3799,20,Baltimore,0.7273000000000001,0.6667000000000001,1.0,0.6747,0.7805,0.784,2023-12-21,,,0.6667000000000001,1
19,20,Baltimore,0.7273000000000001,0.6667000000000001,1.0,0.6747,0.7805,0.784,2024-03-01,,,0.6667000000000001,1
49,20,Baltimore,0.7273000000000001,0.6667000000000001,1.0,0.6747,0.7805,0.784,2024-03-16,,,0.6667000000000001,0
60,1,Baltimore,0.7273000000000001,0.0,0.0,0.0,,,2024-03-31,0.0,,0.44446666666666673,0
106,16,Baltimore,0.7273000000000001,0.3333,0.0,0.5556,1.0,,2024-04-15,0.7333,,0.3333333333333333,0
139,20,Baltimore,0.7273000000000001,0.6667000000000001,0.0,0.5625,1.0,,2024-04-30,0.75,,0.3333333333333333,1
173,24,Baltimore,0.7273000000000001,1.0,1.0,0.6957,0.9412,,2024-05-15,0.8,,0.6666666666666666,1
202,23,Baltimore,0.7273000000000001,0.6667000000000001,1.0,0.6333,0.9582999999999999,,2024-05-30,0.7778,,0.7778,1
231,21,Baltimore,0.7273000000000001,1.0,1.0,0.6389,0.9375,,2024-06-14,0.7794,,0.8889,1
259,19,Baltimore,0.7273000000000001,0.6667000000000001,1.0,0.6136,0.8946999999999999,,2024-06-29,0.7439,,0.7778,1
289,20,Baltimore,0.7273000000000001,1.0,1.0,0.6667000000000001,0.8636,,2024-07-14,0.7579,,0.8889,1
318,19,Baltimore,0.7273000000000001,1.0,1.0,0.6909000000000001,0.82,,2024-07-29,0.7524,,0.8889,1
341,12,Baltimore,0.7273000000000001,0.3333,1.0,0.6441,0.7667,,2024-08-13,0.7059000000000001,,0.7777666666666666,1
373,13,Baltimore,0.7273000000000001,1.0,1.0,0.6812,0.7656000000000001,,2024-08-28,0.7218000000000001,,0.7777666666666666,1
398,8,Baltimore,0.7273000000000001,0.3333,1.0,0.6667000000000001,0.75,,2024-09-12,0.7075,,0.5555333333333333,1
429,10,Baltimore,0.7273000000000001,0.6667000000000001,1.0,0.679,0.7564,,2024-09-27,0.7170000000000001,,0.6666666666666666,1
459,10,Baltimore,0.7273000000000001,1.0,1.0,0.6867,0.7531,,2024-10-12,0.7195,,0.6666666666666666,1
489,10,Baltimore,0.7273000000000001,1.0,1.0,0.6867,0.7531,,2024-10-27,0.7195,,0.8889,1
519,10,Baltimore,0.7273000000000001,1.0,1.0,0.6867,0.7531,,2024-11-11,0.7195,,1.0,1
549,10,Baltimore,0.7273000000000001,1.0,1.0,0.6867,0.7531,,2024-11-26,0.7195,,1.0,1
579,10,Baltimore,0.7273000000000001,1.0,1.0,0.6867,0.7531,,2024-12-11,0.7195,,1.0,1
609,10,Baltimore,0.7273000000000001,1.0,1.0,0.6867,0.7531,,2024-12-26,0.7195,,1.0,1
639,10,Baltimore,0.7273000000000001,1.0,1.0,0.6867,0.7531,,2025-01-10,0.7195,,1.0,1
669,10,Baltimore,0.7273000000000001,1.0,1.0,0.6867,0.7531,,2025-01-25,0.7195,,1.0,1
699,10,Baltimore,0.7273000000000001,1.0,1.0,0.6867,0.7531,,2025-02-09,0.7195,,1.0,1
729,10,Baltimore,0.7273000000000001,1.0,1.0,0.6867,0.7531,,2025-02-24,0.7195,,1.0,1
787,3,Baltimore,,,,,,,2025-03-26,0.7195,,1.0,1
810,1,Baltimore,,0.3333,1.0,0.3333,0.5,,2025-04-10,0.7195,0.46149999999999997,0.66665,1
3832,23,Boston,0.7667,0.6667000000000001,0.0,0.6667000000000001,0.8667,0.6605,2021-03-01,,,0.6667000000000001,0
3863,23,Boston,0.7667,0.6667000000000001,0.0,0.6667000000000001,0.8667,0.6605,2021-03-16,,,0.6667000000000001,0
3892,23,Boston,0.7667,0.6667000000000001,0.0,0.6667000000000001,0.8667,0.6605,2021-03-31,,,0.6667000000000001,1
3917,15,Boston,0.75,1.0,1.0,0.8332999999999999,0.6667000000000001,0.7667,2021-04-15,,,0.7778,1
3951,20,Boston,0.7692,1.0,1.0,0.75,0.8,0.7667,2021-04-30,,,0.8889,1
3968,9,Boston,0.7,0.3333,1.0,0.6087,0.8234999999999999,0.7667,2021-05-15,,,0.7777666666666666,1
3999,10,Boston,0.6923,1.0,1.0,0.6207,0.7826000000000001,0.7667,2021-05-30,,,0.7777666666666666,1
4027,8,Boston,0.6818000000000001,1.0,1.0,0.6389,0.7333,0.7667,2021-06-14,,,0.7777666666666666,0
4052,3,Boston,0.6456000000000001,0.3333,0.0,0.6098,0.6842,0.7667,2021-06-29,,,0.7777666666666666,1
4080,1,Boston,0.6484000000000001,0.6667000000000001,1.0,0.5957,0.7045,0.7667,2021-07-14,,,0.6666666666666666,0
4112,3,Boston,0.6505,0.3333,0.0,0.5926,0.7143,0.7667,2021-07-29,,,0.4444333333333333,1
4146,7,Boston,0.6667000000000001,0.6667000000000001,1.0,0.6034,0.7288,0.7667,2021-08-13,,,0.5555666666666667,1
4178,9,Boston,0.6692,1.0,1.0,0.6119,0.7302,0.7667,2021-08-28,,,0.6666666666666666,1
4204,5,Boston,0.6597,1.0,1.0,0.6164000000000001,0.7042,0.7667,2021-09-12,,,0.8889,1
4236,6,Boston,0.6603,1.0,1.0,0.6173,0.7067,0.7667,2021-09-27,,,1.0,1
4263,4,Boston,0.6587000000000001,0.3333,1.0,0.6071,0.7108,0.7667,2021-10-12,,,0.7777666666666666,1
4293,4,Boston,0.659,0.6667000000000001,1.0,0.6092,0.7093,0.7667,2021-10-27,,,0.6666666666666666,1
4323,4,Boston,0.659,0.6667000000000001,1.0,0.6092,0.7093,0.7667,2021-11-11,,,0.5555666666666667,1
4353,4,Boston,0.659,0.6667000000000001,1.0,0.6092,0.7093,0.7667,2021-11-26,,,0.6667000000000001,1
4383,4,Boston,0.659,0.6667000000000001,1.0,0.6092,0.7093,0.7667,2021-12-11,,,0.6667000000000001,1
4413,4,Boston,0.659,0.6667000000000001,1.0,0.6092,0.7093,0.7667,2021-12-26,,,0.6667000000000001,1
4443,4,Boston,0.659,0.6667000000000001,1.0,0.6092,0.7093,0.7667,2022-01-10,,,0.6667000000000001,1
4473,4,Boston,0.659,0.6667000000000001,1.0,0.6092,0.7093,0.7667,2022-01-25,,,0.6667000000000001,1
4503,4,Boston,0.659,0.6667000000000001,1.0,0.6092,0.7093,0.7667,2022-02-09,,,0.6667000000000001,1
4533,4,Boston,0.659,0.6667000000000001,1.0,0.6092,0.7093,0.7667,2022-02-24,,,0.6667000000000001,1
873,4,Boston,0.659,0.6667000000000001,1.0,0.6092,0.7093,0.7667,2022-03-01,,,0.6667000000000001,1
2493,4,Boston,0.659,0.6667000000000001,1.0,0.6092,0.7093,0.7667,2022-03-16,,,0.6667000000000001,1
2523,4,Boston,0.659,0.6667000000000001,1.0,0.6092,0.7093,0.7667,2022-03-31,,,0.6667000000000001,1
2560,11,Boston,0.6667000000000001,1.0,1.0,,0.6667000000000001,0.659,2022-04-15,,,0.7778,1
2594,14,Boston,0.7143,0.6667000000000001,1.0,0.8571,0.6429,0.659,2022-04-30,,,0.7778,0
2629,19,Boston,0.7576,0.6667000000000001,0.0,0.9231,0.65,0.659,2022-05-15,,,0.7778,1
2652,13,Boston,0.7082999999999999,1.0,1.0,0.8332999999999999,0.5832999999999999,0.659,2022-05-30,,,0.7778,1
2688,18,Boston,0.7212999999999999,0.3333,1.0,0.8519,0.6175999999999999,0.659,2022-06-14,,,0.6666666666666666,1
2712,13,Boston,0.7067,1.0,1.0,0.75,0.6667000000000001,0.659,2022-06-29,,,0.7777666666666666,1
2746,17,Boston,0.7191,1.0,1.0,0.7442,0.6957,0.659,2022-07-14,,,0.7777666666666666,1
2776,15,Boston,0.72,1.0,1.0,0.76,0.68,0.659,2022-07-29,,,1.0,1
2808,19,Boston,0.7368000000000001,0.6667000000000001,1.0,0.7719,0.7018000000000001,0.659,2022-08-13,,,0.8889,0
2840,20,Boston,0.7402,0.6667000000000001,0.0,0.7656000000000001,0.7143,0.659,2022-08-28,,,0.7778,0
2864,15,Boston,0.7234,0.3333,0.0,0.7391,0.7082999999999999,0.659,2022-09-12,,,0.5555666666666667,1
2896,16,Boston,0.732,1.0,1.0,0.7467,0.7179000000000001,0.659,2022-09-27,,,0.6666666666666666,0
2927,17,Boston,0.7345999999999999,0.6667000000000001,0.0,0.7406999999999999,0.7284,0.659,2022-10-12,,,0.6666666666666666,0
2957,17,Boston,0.7345999999999999,0.6667000000000001,0.0,0.7406999999999999,0.7284,0.659,2022-10-27,,,0.7778,0
2987,17,Boston,0.7345999999999999,0.6667000000000001,0.0,0.7406999999999999,0.7284,0.659,2022-11-11,,,0.6667000000000001,0
3017,17,Boston,0.7345999999999999,0.6667000000000001,0.0,0.7406999999999999,0.7284,0.659,2022-11-26,,,0.6667000000000001,0
3046,17,Boston,0.7345999999999999,0.6667000000000001,0.0,0.7406999999999999,0.7284,0.659,2022-12-11,,,0.6667000000000001,0
3077,17,Boston,0.7345999999999999,0.6667000000000001,0.0,0.7406999999999999,0.7284,0.659,2022-12-26,,,0.6667000000000001,0
3107,17,Boston,0.7345999999999999,0.6667000000000001,0.0,0.7406999999999999,0.7284,0.659,2023-01-10,,,0.6667000000000001,0
3136,17,Boston,0.7345999999999999,0.6667000000000001,0.0,0.7406999999999999,0.7284,0.659,2023-01-25,,,0.6667000000000001,0
3166,17,Boston,0.7345999999999999,0.6667000000000001,0.0,0.7406999999999999,0.7284,0.659,2023-02-09,,,0.6667000000000001,0
3196,17,Boston,0.7345999999999999,0.6667000000000001,0.0,0.7406999999999999,0.7284,0.659,2023-02-24,,,0.6667000000000001,0
3227,17,Boston,0.7345999999999999,0.6667000000000001,0.0,0.7406999999999999,0.7284,0.659,2023-03-11,,,0.6667000000000001,0
3257,17,Boston,0.7345999999999999,0.6667000000000001,0.0,0.7406999999999999,0.7284,0.659,2023-03-26,,,0.6667000000000001,1
3278,7,Boston,0.5556,1.0,1.0,0.3333,1.0,0.7345999999999999,2023-04-10,,,0.7778,1
3305,6,Boston,0.5832999999999999,0.6667000000000001,1.0,0.3846,0.8181999999999999,0.7345999999999999,2023-04-25,,,0.7778,1
3334,5,Boston,0.6215999999999999,1.0,1.0,0.45,0.8234999999999999,0.7345999999999999,2023-05-10,,,0.8889,1
3366,7,Boston,0.64,1.0,1.0,0.42310000000000003,0.875,0.7345999999999999,2023-05-25,,,0.8889,1
3403,14,Boston,0.6984,0.6667000000000001,1.0,0.5455,0.8667,0.7345999999999999,2023-06-09,,,0.8889,1
3437,18,Boston,0.7143,0.6667000000000001,1.0,0.5640999999999999,0.8684000000000001,0.7345999999999999,2023-06-24,,,0.7778,0
3461,12,Boston,0.6889,0.3333,0.0,0.5318999999999999,0.8604999999999999,0.7345999999999999,2023-07-09,,,0.5555666666666667,0
3484,4,Boston,0.65,0.0,0.0,0.4902,0.8162999999999999,0.7345999999999999,2023-07-24,,,0.3333333333333333,1
3517,8,Boston,0.6696,1.0,1.0,0.5263,0.8181999999999999,0.7345999999999999,2023-08-08,,,0.4444333333333333,1
3545,6,Boston,0.6667000000000001,0.3333,1.0,0.5556,0.7778,0.7345999999999999,2023-08-23,,,0.4444333333333333,1
3576,7,Boston,0.6643000000000001,1.0,1.0,0.5507,0.7746,0.7345999999999999,2023-09-07,,,0.7777666666666666,0
3606,7,Boston,0.6601,0.6667000000000001,0.0,0.5395,0.7792,0.7345999999999999,2023-09-22,,,0.6666666666666666,1
3637,8,Boston,0.679,1.0,1.0,0.5679,0.7901,0.7345999999999999,2023-10-07,,,0.8889,1
3668,8,Boston,0.679,1.0,1.0,0.5679,0.7901,0.7345999999999999,2023-10-22,,,0.8889,1
3697,8,Boston,0.679,1.0,1.0,0.5679,0.7901,0.7345999999999999,2023-11-06,,,1.0,1
3727,8,Boston,0.679,1.0,1.0,0.5679,0.7901,0.7345999999999999,2023-11-21,,,1.0,1
3758,8,Boston,0.679,1.0,1.0,0.5679,0.7901,0.7345999999999999,2023-12-06,,,1.0,1
3788,8,Boston,0.679,1.0,1.0,0.5679,0.7901,0.7345999999999999,2023-12-21,,,1.0,1
7,8,Boston,0.679,1.0,1.0,0.5679,0.7901,0.7345999999999999,2024-03-01,,,1.0,1
37,8,Boston,0.679,1.0,1.0,0.5679,0.7901,0.7345999999999999,2024-03-16,,,1.0,1
78,18,Boston,0.679,1.0,1.0,,1.0,,2024-03-31,1.0,,1.0,0
96,6,Boston,0.679,0.3333,0.0,0.3333,0.8,,2024-04-15,0.625,,0.7777666666666666,0
124,5,Boston,0.679,0.3333,0.0,0.46149999999999997,0.6875,,2024-04-30,0.5861999999999999,,0.5555333333333333,1
154,4,Boston,0.679,0.6667000000000001,1.0,0.5714,0.7143,,2024-05-15,0.6429,,0.4444333333333333,1
187,7,Boston,0.679,0.6667000000000001,1.0,0.6154,0.7333,,2024-05-30,0.6786,,0.5555666666666667,1
220,10,Boston,0.679,0.6667000000000001,1.0,0.6570999999999999,0.7353000000000001,,2024-06-14,0.6957,,0.6667000000000001,1
255,16,Boston,0.679,1.0,1.0,0.6829000000000001,0.75,,2024-06-29,0.716,,0.7778,1
278,9,Boston,0.679,0.6667000000000001,1.0,0.6667000000000001,0.7391,,2024-07-14,0.7021,,0.7778,1
305,6,Boston,0.679,0.3333,1.0,0.6346,0.7308,,2024-07-29,0.6827,,0.6666666666666666,1
338,9,Boston,0.679,1.0,1.0,0.6609999999999999,0.7414000000000001,,2024-08-13,0.7009000000000001,,0.6666666666666666,0
364,5,Boston,0.679,0.3333,0.0,0.6418,0.7077,,2024-08-28,0.6742,,0.5555333333333333,1
394,5,Boston,0.679,0.6667000000000001,1.0,0.64,0.7042,,2024-09-12,0.6712,,0.6666666666666666,1
425,5,Boston,0.679,1.0,1.0,0.6409999999999999,0.7406999999999999,,2024-09-27,0.6918000000000001,,0.6666666666666666,1
455,5,Boston,0.679,0.6667000000000001,1.0,0.642,0.7406999999999999,,2024-10-12,0.6914,,0.7778,1
484,5,Boston,0.679,0.6667000000000001,1.0,0.642,0.7406999999999999,,2024-10-27,0.6914,,0.7778,1
515,5,Boston,0.679,0.6667000000000001,1.0,0.642,0.7406999999999999,,2024-11-11,0.6914,,0.6667000000000001,1
545,5,Boston,0.679,0.6667000000000001,1.0,0.642,0.7406999999999999,,2024-11-26,0.6914,,0.6667000000000001,1
575,5,Boston,0.679,0.6667000000000001,1.0,0.642,0.7406999999999999,,2024-12-11,0.6914,,0.6667000000000001,1
605,5,Boston,0.679,0.6667000000000001,1.0,0.642,0.7406999999999999,,2024-12-26,0.6914,,0.6667000000000001,1
635,5,Boston,0.679,0.6667000000000001,1.0,0.642,0.7406999999999999,,2025-01-10,0.6914,,0.6667000000000001,1
664,5,Boston,0.679,0.6667000000000001,1.0,0.642,0.7406999999999999,,2025-01-25,0.6914,,0.6667000000000001,1
694,5,Boston,0.679,0.6667000000000001,1.0,0.642,0.7406999999999999,,2025-02-09,0.6914,,0.6667000000000001,1
725,5,Boston,0.679,0.6667000000000001,1.0,0.642,0.7406999999999999,,2025-02-24,0.6914,,0.6667000000000001,1
803,3,Boston,,,,,,,2025-03-26,0.6914,,0.6667000000000001,0
824,14,Boston,,0.6667000000000001,0.0,0.5,0.8571,,2025-04-10,0.6914,0.6923,0.6667000000000001,0
3828,19,Chi Cubs,0.7419,1.0,1.0,0.6875,0.8,0.6667000000000001,2021-03-01,,,1.0,1
3858,19,Chi Cubs,0.7419,1.0,1.0,0.6875,0.8,0.6667000000000001,2021-03-16,,,1.0,1
3888,19,Chi Cubs,0.7419,1.0,1.0,0.6875,0.8,0.6667000000000001,2021-03-31,,,1.0,1
3905,4,Chi Cubs,0.6667000000000001,1.0,1.0,0.6667000000000001,0.6667000000000001,0.7419,2021-04-15,,,1.0,0
3935,6,Chi Cubs,0.68,0.6667000000000001,0.0,0.6667000000000001,0.7,0.7419,2021-04-30,,,0.8889,1
3964,4,Chi Cubs,0.6486,1.0,1.0,0.619,0.6875,0.7419,2021-05-15,,,0.8889,1
3990,1,Chi Cubs,0.6470999999999999,0.6667000000000001,1.0,0.6667000000000001,0.625,0.7419,2021-05-30,,,0.7778,1
4035,16,Chi Cubs,0.7077,1.0,1.0,0.7353000000000001,0.6774,0.7419,2021-06-14,,,0.8889,0
4064,15,Chi Cubs,0.6962,0.6667000000000001,0.0,0.7436,0.65,0.7419,2021-06-29,,,0.7778,1
4093,14,Chi Cubs,0.6889,0.6667000000000001,1.0,0.7333,0.6444,0.7419,2021-07-14,,,0.7778,1
4121,12,Chi Cubs,0.6893,0.3333,1.0,0.6862999999999999,0.6923,0.7419,2021-07-29,,,0.5555666666666667,1
4158,19,Chi Cubs,0.7094,1.0,1.0,0.7288,0.6897,0.7419,2021-08-13,,,0.6666666666666666,0
4191,22,Chi Cubs,0.7154,0.6667000000000001,0.0,0.7537999999999999,0.6769,0.7419,2021-08-28,,,0.6666666666666666,0
4221,22,Chi Cubs,0.7132999999999999,0.3333,0.0,0.7432,0.6812,0.7419,2021-09-12,,,0.6666666666666666,1
4251,22,Chi Cubs,0.7243999999999999,0.6667000000000001,1.0,0.7406999999999999,0.7067,0.7419,2021-09-27,,,0.5555666666666667,0
4281,22,Chi Cubs,0.7222,0.6667000000000001,0.0,0.7406999999999999,0.7037,0.7419,2021-10-12,,,0.5555666666666667,0
4311,22,Chi Cubs,0.7222,0.6667000000000001,0.0,0.7406999999999999,0.7037,0.7419,2021-10-27,,,0.6667000000000001,0
4341,22,Chi Cubs,0.7222,0.6667000000000001,0.0,0.7406999999999999,0.7037,0.7419,2021-11-11,,,0.6667000000000001,0
4371,22,Chi Cubs,0.7222,0.6667000000000001,0.0,0.7406999999999999,0.7037,0.7419,2021-11-26,,,0.6667000000000001,0
4401,22,Chi Cubs,0.7222,0.6667000000000001,0.0,0.7406999999999999,0.7037,0.7419,2021-12-11,,,0.6667000000000001,0
4431,22,Chi Cubs,0.7222,0.6667000000000001,0.0,0.7406999999999999,0.7037,0.7419,2021-12-26,,,0.6667000000000001,0
4461,22,Chi Cubs,0.7222,0.6667000000000001,0.0,0.7406999999999999,0.7037,0.7419,2022-01-10,,,0.6667000000000001,0
4492,22,Chi Cubs,0.7222,0.6667000000000001,0.0,0.7406999999999999,0.7037,0.7419,2022-01-25,,,0.6667000000000001,0
4521,22,Chi Cubs,0.7222,0.6667000000000001,0.0,0.7406999999999999,0.7037,0.7419,2022-02-09,,,0.6667000000000001,0
4552,22,Chi Cubs,0.7222,0.6667000000000001,0.0,0.7406999999999999,0.7037,0.7419,2022-02-24,,,0.6667000000000001,0
891,22,Chi Cubs,0.7222,0.6667000000000001,0.0,0.7406999999999999,0.7037,0.7419,2022-03-01,,,0.6667000000000001,0
2512,22,Chi Cubs,0.7222,0.6667000000000001,0.0,0.7406999999999999,0.7037,0.7419,2022-03-16,,,0.6667000000000001,0
2541,22,Chi Cubs,0.7222,0.6667000000000001,0.0,0.7406999999999999,0.7037,0.7419,2022-03-31,,,0.6667000000000001,0
2551,2,Chi Cubs,0.3333,0.3333,0.0,0.3333,0.3333,0.7222,2022-04-15,,,0.5555666666666667,1
2584,5,Chi Cubs,0.6,1.0,1.0,0.5,0.7,0.7222,2022-04-30,,,0.6666666666666666,1
2615,6,Chi Cubs,0.625,0.6667000000000001,1.0,0.5333,0.7059000000000001,0.7222,2022-05-15,,,0.6666666666666666,1
2641,2,Chi Cubs,0.5870000000000001,0.3333,1.0,0.5909,0.5832999999999999,0.7222,2022-05-30,,,0.6666666666666666,1
2670,1,Chi Cubs,0.55,0.6667000000000001,1.0,0.5313,0.5714,0.7222,2022-06-14,,,0.5555666666666667,1
2701,1,Chi Cubs,0.5946,1.0,1.0,0.5385,0.6570999999999999,0.7222,2022-06-29,,,0.6666666666666666,1
2730,1,Chi Cubs,0.6023,0.3333,1.0,0.5217,0.6905,0.7222,2022-07-14,,,0.6666666666666666,1
2762,3,Chi Cubs,0.6327,0.6667000000000001,1.0,0.5577000000000001,0.7173999999999999,0.7222,2022-07-29,,,0.6666666666666666,0
2793,3,Chi Cubs,0.6486,0.6667000000000001,0.0,0.6034,0.6981,0.7222,2022-08-13,,,0.5555666666666667,1
2828,9,Chi Cubs,0.6693000000000001,1.0,1.0,0.6212,0.7212999999999999,0.7222,2022-08-28,,,0.7778,1
2854,4,Chi Cubs,0.6643000000000001,0.6667000000000001,1.0,0.625,0.7059000000000001,0.7222,2022-09-12,,,0.7778,1
2886,7,Chi Cubs,0.6797,1.0,1.0,0.6267,0.7308,0.7222,2022-09-27,,,0.8889,1
2917,8,Chi Cubs,0.6851999999999999,1.0,1.0,0.6296,0.7406999999999999,0.7222,2022-10-12,,,0.8889,1
2947,8,Chi Cubs,0.6851999999999999,1.0,1.0,0.6296,0.7406999999999999,0.7222,2022-10-27,,,1.0,1
2977,8,Chi Cubs,0.6851999999999999,1.0,1.0,0.6296,0.7406999999999999,0.7222,2022-11-11,,,1.0,1
3007,8,Chi Cubs,0.6851999999999999,1.0,1.0,0.6296,0.7406999999999999,0.7222,2022-11-26,,,1.0,1
3037,8,Chi Cubs,0.6851999999999999,1.0,1.0,0.6296,0.7406999999999999,0.7222,2022-12-11,,,1.0,1
3067,8,Chi Cubs,0.6851999999999999,1.0,1.0,0.6296,0.7406999999999999,0.7222,2022-12-26,,,1.0,1
3097,8,Chi Cubs,0.6851999999999999,1.0,1.0,0.6296,0.7406999999999999,0.7222,2023-01-10,,,1.0,1
3127,8,Chi Cubs,0.6851999999999999,1.0,1.0,0.6296,0.7406999999999999,0.7222,2023-01-25,,,1.0,1
3157,8,Chi Cubs,0.6851999999999999,1.0,1.0,0.6296,0.7406999999999999,0.7222,2023-02-09,,,1.0,1
3187,8,Chi Cubs,0.6851999999999999,1.0,1.0,0.6296,0.7406999999999999,0.7222,2023-02-24,,,1.0,1
3217,8,Chi Cubs,0.6851999999999999,1.0,1.0,0.6296,0.7406999999999999,0.7222,2023-03-11,,,1.0,1
3247,8,Chi Cubs,0.6851999999999999,1.0,1.0,0.6296,0.7406999999999999,0.7222,2023-03-26,,,1.0,1
3275,5,Chi Cubs,0.5,0.6667000000000001,1.0,0.6667000000000001,0.0,0.6851999999999999,2023-04-10,,,0.8889,0
3308,9,Chi Cubs,0.619,0.0,0.0,0.5385,0.75,0.6851999999999999,2023-04-25,,,0.5555666666666667,0
3341,11,Chi Cubs,0.6667000000000001,0.6667000000000001,0.0,0.619,0.7333,0.6851999999999999,2023-05-10,,,0.44446666666666673,1
3383,24,Chi Cubs,0.7292000000000001,1.0,1.0,0.6667000000000001,0.7917000000000001,0.6851999999999999,2023-05-25,,,0.5555666666666667,1
3408,18,Chi Cubs,0.7097,1.0,1.0,0.6129,0.8065000000000001,0.6851999999999999,2023-06-09,,,0.8889,1
3438,19,Chi Cubs,0.7162000000000001,1.0,1.0,0.5946,0.8378,0.6851999999999999,2023-06-24,,,1.0,1
3474,25,Chi Cubs,0.75,1.0,1.0,0.6512,0.8443999999999999,0.6851999999999999,2023-07-09,,,1.0,0
3504,24,Chi Cubs,0.7576,0.6667000000000001,0.0,0.6792,0.8478,0.6851999999999999,2023-07-24,,,0.8889,1
3532,23,Chi Cubs,0.7522,0.6667000000000001,1.0,0.6667000000000001,0.8491,0.6851999999999999,2023-08-08,,,0.7778,1
3561,22,Chi Cubs,0.728,0.6667000000000001,1.0,0.6462,0.8167,0.6851999999999999,2023-08-23,,,0.6667000000000001,0
3585,16,Chi Cubs,0.7071,0.6667000000000001,0.0,0.6197,0.7970999999999999,0.6851999999999999,2023-09-07,,,0.6667000000000001,1
3615,15,Chi Cubs,0.7123999999999999,0.6667000000000001,1.0,0.6282,0.8,0.6851999999999999,2023-09-22,,,0.6667000000000001,1
3644,14,Chi Cubs,0.7037,0.6667000000000001,1.0,0.6173,0.7901,0.6851999999999999,2023-10-07,,,0.6667000000000001,1
